time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
24300.0,D11,0.01875,GFP75,RBS2,37.06666666666666,0.520866688961784,GFP,inf,803.9166666666666
24300.0,E2,0.01875,GFP10,RBS0.5,37.06666666666666,0.8810666768501202,GFP,4384.333333333333,25.916666666666668
24300.0,E3,0.01875,GFP25,RBS0.125,37.06666666666666,0.8350666730354229,GFP,40979.333333333336,262.9166666666667
24300.0,E5,0.01875,GFP50,RBS4,37.06666666666666,0.4276666610191266,GFP,inf,589.9166666666666
24300.0,E6,0.01875,GFP50,RBS0.25,37.06666666666666,0.5669666497657696,GFP,inf,729.9166666666666
24300.0,E7,0.01875,GFP25,RBS0.25,37.06666666666666,0.8687666623542706,GFP,37081.333333333336,235.91666666666666
24300.0,E8,0.01875,GFP50,RBS1,37.06666666666666,0.5629666416595379,GFP,59963.333333333336,393.9166666666667
24300.0,E10,0.01875,GFP75,RBS0.25,37.06666666666666,0.708366688961784,GFP,inf,501.9166666666667
24300.0,E11,0.01875,GFP50,RBS2,37.06666666666666,0.5521666972587506,GFP,inf,454.9166666666667
24300.0,F2,0.01875,GFP25,RBS0.5,37.06666666666666,0.5116666524360577,GFP,58869.333333333336,383.9166666666667
24300.0,F3,0.01875,GFP25,RBS1,37.06666666666666,0.8105666606376568,GFP,45619.333333333336,294.9166666666667
24300.0,F4,0.01875,GFP10,RBS2,37.06666666666666,0.898166653389732,GFP,27351.333333333332,173.91666666666666
24300.0,F5,0.01875,GFP50,RBS0.5,37.06666666666666,0.6121666400382916,GFP,inf,784.9166666666666
24300.0,F6,0.01875,GFP75,RBS0.125,37.06666666666666,0.5207666723678509,GFP,25568.333333333332,162.91666666666666
24300.0,F7,0.01875,GFP25,RBS2,37.06666666666666,0.448166665310661,GFP,59027.333333333336,387.9166666666667
24300.0,F11,0.01875,GFP10,RBS0.25,37.06666666666666,0.7422666518638531,GFP,44004.333333333336,282.9166666666667
24300.0,G3,0.01875,GFP75,RBS1,37.06666666666666,0.8718666403243939,GFP,inf,1037.9166666666667
24300.0,G4,0.01875,GFP10,RBS4,37.06666666666666,0.5107666819045941,GFP,4747.333333333333,28.916666666666668
24300.0,G5,0.01875,GFP50,RBS0.5,37.06666666666666,0.6357666819045941,GFP,inf,1022.9166666666666
24300.0,G6,0.01875,GFP75,RBS4,37.06666666666666,0.7567666737983624,GFP,inf,1330.9166666666667
24300.0,G7,0.01875,GFP10,RBS0.25,37.06666666666666,0.755366679901878,GFP,47082.333333333336,305.9166666666667
24300.0,G9,0.01875,GFP75,RBS1,37.06666666666666,0.7770666449020306,GFP,inf,677.9166666666666
24300.0,G10,0.01875,GFP75,RBS0.5,37.06666666666666,1.0066667168090742,GFP,inf,1049.9166666666667
24300.0,G11,0.01875,GFP50,RBS0.25,37.06666666666666,0.6546666591117779,GFP,inf,1072.9166666666667
25200.0,B3,0.01875,GFP10,RBS1,37.03333333333333,0.8934583322455486,GFP,15977.0,98.0
