,gfp_copy,codon,bind_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
125,20,0.1,300000.0,439.0,311.0,3199.3333333333335,1290.6666666666667,459.3333333333333,20.0,96.66666666666667,77577.33333333333,128.66666666666666,78855.33333333333,0.9837931063635518
126,20,0.3,1000.0,743.6666666666666,6.333333333333333,44.666666666666664,1736.0,14.0,20.0,100.0,1015.0,495.3333333333333,1042.3333333333333,0.9737767828589703
127,20,0.3,3000.0,740.3333333333334,9.666666666666666,117.0,1733.3333333333333,16.666666666666668,20.0,100.0,3054.0,493.0,3055.6666666666665,0.999454565288535
128,20,0.3,10000.0,711.3333333333334,38.666666666666664,376.0,1700.0,50.0,20.0,100.0,9674.0,474.3333333333333,9694.666666666666,0.9978682437078806
129,20,0.3,30000.0,656.3333333333334,93.66666666666667,1014.0,1603.3333333333333,146.66666666666666,20.0,99.0,25367.333333333332,415.3333333333333,25461.333333333332,0.9963081273565144
130,20,0.3,100000.0,511.0,239.0,2212.3333333333335,1413.6666666666667,336.3333333333333,19.666666666666668,98.66666666666667,55725.666666666664,269.6666666666667,56142.0,0.992584280336765
131,20,0.3,300000.0,424.6666666666667,325.3333333333333,3183.0,1259.0,491.0,20.0,97.33333333333333,77815.0,129.33333333333334,78860.0,0.9867486685265027
132,20,0.5,1000.0,745.6666666666666,4.333333333333333,44.0,1744.0,6.0,20.0,100.0,1053.6666666666667,497.3333333333333,1053.6666666666667,1.0
133,20,0.5,3000.0,736.0,14.0,129.33333333333334,1724.6666666666667,25.333333333333332,20.0,100.0,3039.3333333333335,488.0,3057.3333333333335,0.9941125163541212
134,20,0.5,10000.0,708.3333333333334,41.666666666666664,368.6666666666667,1692.6666666666667,57.333333333333336,20.0,100.0,9696.0,469.3333333333333,9696.0,1.0
135,20,0.5,30000.0,638.0,112.0,1010.3333333333334,1588.0,162.0,20.0,99.66666666666667,25357.666666666668,407.0,25474.333333333332,0.9954202268950448
136,20,0.5,100000.0,509.3333333333333,240.66666666666666,2265.3333333333335,1420.0,330.0,20.0,97.33333333333333,55758.666666666664,268.6666666666667,56097.333333333336,0.9939628740522425
137,20,0.5,300000.0,437.3333333333333,312.6666666666667,3169.0,1278.6666666666667,471.3333333333333,20.0,98.33333333333333,78018.0,128.0,78838.66666666667,0.9895905562414381
