"","strain","rbs","time","GFP_high","GFP_low","OD600","fluor_norm","lnOD600","experiment","groupID","expression","growthrate","mCherry_high","mCherry_low"
"4652","MCH75","RBS4",17100,NA,NA,0.883399986972412,14482.8694309979,-0.123977194566811,4,"4 MCH75 RBS4",2.01394440616049,0.146135794839094,12794.1666666667,3118.75
"4653","MCH75","RBS4",18000,NA,NA,0.911049999296665,16196.4217237161,-0.093157499258254,4,"4 MCH75 RBS4",1.90394699190908,0.12327878123423,14755.75,3641.83333333333
"4654","MCH75","RBS4",18900,NA,NA,0.938225005442897,17603.8973283066,-0.0637654808711159,4,"4 MCH75 RBS4",1.56386178287839,0.117568073548552,16516.4166666667,4066.25
"4655","MCH75","RBS4",19800,NA,NA,0.96622500444452,18912.5202886936,-0.0343585480365582,4,"4 MCH75 RBS4",1.45402551154106,0.117627731338231,18273.75,4490.16666666667
"4656","MCH75","RBS4",20700,NA,NA,0.98974166251719,20016.0817213814,-0.0103113168584148,4,"4 MCH75 RBS4",1.2261793696532,0.0961889247125736,19810.75,4877.33333333333
"4657","MCH75","RBS4",21600,NA,NA,1.01085001416504,21236.4178983217,0.0107915750912013,4,"4 MCH75 RBS4",1.35592908548924,0.0844115677984645,21466.8333333333,5321.16666666667
"4658","MCH75","RBS4",22500,NA,NA,1.03094996946553,22588.7133450387,0.0304806776357912,4,"4 MCH75 RBS4",1.50255049635215,0.0787564101783594,23287.8333333333,5709.25
"4659","MCH75","RBS4",23400,NA,NA,1.04986667819321,23674.9902150519,0.0486631829583369,4,"4 MCH75 RBS4",1.20697430001469,0.0727300212901831,24855.5833333333,6110.08333333333
"4660","MCH75","RBS4",24300,NA,NA,1.06638329227765,24693.8258729554,0.0642728223530757,4,"4 MCH75 RBS4",1.13203961989282,0.0624385575789551,26333.0833333333,6468.16666666667
"4661","MCH75","RBS4",25200,NA,NA,1.07906662176053,25323.0425711974,0.0760964283555764,4,"4 MCH75 RBS4",0.699129664713291,0.0472944240100028,27325.25,6751.91666666667
"4662","MCH75","RBS4",26100,NA,NA,1.08931668661535,25939.8853861291,0.0855506066480243,4,"4 MCH75 RBS4",0.685380905479631,0.0378167131697917,28256.75,6993.83333333333
"4663","MCH75","RBS4",27000,NA,NA,1.09697495959699,26353.3058924948,0.0925563547764094,4,"4 MCH75 RBS4",0.459356118184171,0.0280229925135403,28908.9166666667,7193.83333333333
"4664","MCH75","RBS4",27900,NA,NA,1.10656666010618,26565.277140357,0.101262122802978,4,"4 MCH75 RBS4",0.235523608735797,0.0348230721062764,29396.25,7281.41666666667
"4665","MCH75","RBS4",28800,NA,NA,1.11136666374902,26828.2295776449,0.105590486586603,4,"4 MCH75 RBS4",0.292169374764312,0.0173134551344961,29816,7358
"4666","MCH75","RBS4",29700,NA,NA,1.1141833246996,26895.7833679774,0.108121692328161,4,"4 MCH75 RBS4",0.0750597670361417,0.0101248229662356,29966.8333333333,7453.83333333333
"4667","MCH75","RBS4",30600,NA,NA,1.11511669121683,26853.1687333915,0.10895905523589,4,"4 MCH75 RBS4",-0.0473495939843876,0.00334945163091538,29944.4166666667,7463.83333333333
"4668","MCH75","RBS4",31500,NA,NA,1.11619168209533,26817.4518291296,0.109922607360313,4,"4 MCH75 RBS4",-0.0396854491798472,0.00385420849769241,29933.4166666667,7435.75
"4669","MCH75","RBS4",32400,NA,NA,1.11483332825204,26917.1775782097,0.108704912350318,4,"4 MCH75 RBS4",0.110806387866772,-0.00487078003997948,30008.1666666667,7426.75
"4670","MCH75","RBS4",34200,NA,NA,1.11340833827853,26967.494584922,0.107425885762519,4,"4 MCH75 RBS4",0.0559077852358718,-0.00511610635119963,30025.8333333333,7454
"4671","MCH75","RBS4",35100,NA,NA,1.11201666978498,26925.1059630752,0.106175186529863,4,"4 MCH75 RBS4",-0.0470984687186865,-0.00500279693062206,29941.1666666667,7434
"4672","MCH75","RBS4",36000,NA,NA,1.10837497624258,27075.8999826354,0.102894957283575,4,"4 MCH75 RBS4",0.167548910622407,-0.013120916985151,30010.25,7390.25
"4673","MCH75","RBS4",36900,NA,NA,1.10451667755842,26953.2673776749,0.0994078434095067,4,"4 MCH75 RBS4",-0.136258449956024,-0.0139484554962743,29770.3333333333,7400.75
"4674","MCH75","RBS4",37800,NA,NA,1.09874995114903,26994.0095429809,0.0941731255567496,4,"4 MCH75 RBS4",0.0452690725622193,-0.0209388714110285,29659.6666666667,7383.08333333333
"4675","MCH75","RBS4",38700,NA,NA,1.09332500211895,27005.0076077816,0.0892235136857503,4,"4 MCH75 RBS4",0.0122200720007863,-0.0197984474839974,29525.25,7309.91666666667
"4676","MCH75","RBS4",39600,NA,NA,1.0867916593949,27016.1409621179,0.0832299240787924,4,"4 MCH75 RBS4",0.0123703937069715,-0.0239743584278317,29360.9166666667,7272.58333333333
"4677","MCH75","RBS4",40500,NA,NA,1.08009166953464,27032.119115636,0.0770459167328369,4,"4 MCH75 RBS4",0.0177535039090071,-0.024736029383822,29197.1666666667,7226.41666666667
"4678","MCH75","RBS4",41400,NA,NA,1.07512499392033,26937.4880413327,0.0724369282346536,4,"4 MCH75 RBS4",-0.105145638114821,-0.0184359539927331,28961.1666666667,7185.08333333333
"4679","MCH75","RBS4",42300,NA,NA,1.07064996225138,26860.6307825012,0.0682659054124268,4,"4 MCH75 RBS4",-0.0853969542571778,-0.016684091288907,28758.3333333333,7138.16666666667
"4680","MCH75","RBS4",43200,NA,NA,1.06680001566807,26703.1460895011,0.0646635280127059,4,"4 MCH75 RBS4",-0.17498299222235,-0.0144095095988838,28486.9166666667,7063.66666666667
"4681","MCH10","RBS0.125",0,NA,NA,0.0228583347052336,26912.1383775092,-3.77843947080907,5,"5 MCH10 RBS0.125",NA,NA,615.166666666667,153.916666666667
"4682","MCH10","RBS0.125",900,NA,NA,0.0295916683971882,19264.9946492204,-3.52026243034107,5,"5 MCH10 RBS0.125",-8.49682636476537,1.03270816187202,570.083333333333,139.583333333333
"4683","MCH10","RBS0.125",1800,NA,NA,0.0413416679948568,13378.3507090749,-3.18588437733598,5,"5 MCH10 RBS0.125",-6.54071548905047,1.33751221202036,553.083333333333,132.666666666667
"4684","MCH10","RBS0.125",2700,NA,NA,0.0618333288778861,9014.82544741367,-2.78331275765851,5,"5 MCH10 RBS0.125",-4.84836140184584,1.61028647870988,557.416666666667,132.916666666667
"4685","MCH10","RBS0.125",3600,NA,NA,0.0879916654278835,6726.01581587736,-2.43051318003608,5,"5 MCH10 RBS0.125",-2.54312181281812,1.4111983104897,591.833333333333,140.666666666667
"4686","MCH10","RBS0.125",4500,NA,NA,0.119533333306511,5909.09091041685,-2.1241600067036,5,"5 MCH10 RBS0.125",-0.907694339400567,1.22541269332992,706.333333333333,166.083333333333
"4687","MCH10","RBS0.125",5400,NA,NA,0.148399996260802,6449.34876987012,-1.90784397344561,5,"5 MCH10 RBS0.125",0.600286510503631,0.865264133031978,957.083333333333,222.083333333333
"4688","MCH10","RBS0.125",6300,NA,NA,0.16757499674956,8873.63884137389,-1.78632428613504,5,"5 MCH10 RBS0.125",2.69365563500419,0.486078749242269,1487,351
"4689","MCH10","RBS0.125",7200,NA,NA,0.183666662002603,13113.4304600465,-1.69463278389151,5,"5 MCH10 RBS0.125",4.71087957630288,0.36676600897414,2408.5,552.75
"4690","MCH10","RBS0.125",8100,NA,NA,0.198475004484256,18170.2141421007,-1.6170921087774,5,"5 MCH10 RBS0.125",5.61864853561581,0.310162700456414,3606.33333333333,845
"4691","MCH10","RBS0.125",9000,NA,NA,0.212891672427456,23751.5161694408,-1.54697182279625,5,"5 MCH10 RBS0.125",6.2014466970445,0.2804811439246,5056.5,1191.66666666667
"4692","MCH10","RBS0.125",9900,NA,NA,0.225608344500264,29114.6145970338,-1.48895477200919,5,"5 MCH10 RBS0.125",5.95899825288113,0.232068203148253,6568.5,1547.58333333333
"4693","MCH10","RBS0.125",10800,NA,NA,0.237000005940596,34113.2199606771,-1.4396951127812,5,"5 MCH10 RBS0.125",5.55400595960365,0.197038636911967,8084.83333333333,1916.58333333333
"4694","MCH10","RBS0.125",11700,NA,NA,0.248899993176262,38042.7223500479,-1.39070409702417,5,"5 MCH10 RBS0.125",4.36611376596757,0.195964063028103,9468.83333333333,2254.25
"4695","MCH10","RBS0.125",12600,NA,NA,0.261766669650873,41278.4918253527,-1.34030174586917,5,"5 MCH10 RBS0.125",3.59529941700531,0.201609404620029,10805.3333333333,2587.08333333333
"4696","MCH10","RBS0.125",13500,NA,NA,0.271799995253483,43976.8832796309,-1.30268879472836,5,"5 MCH10 RBS0.125",2.99821272697577,0.150451804563213,11952.9166666667,2852.08333333333
"4697","MCH10","RBS0.125",14400,NA,NA,0.284791672602296,45206.4365120867,-1.25599733933003,5,"5 MCH10 RBS0.125",1.36617025828425,0.186765821593339,12874.4166666667,3078.83333333333
"4698","MCH10","RBS0.125",15300,NA,NA,0.300883325437705,45393.5645878604,-1.20103271250908,5,"5 MCH10 RBS0.125",0.207920084192996,0.219858507283812,13658.1666666667,3307.83333333333
"4699","MCH10","RBS0.125",16200,NA,NA,0.318950001771251,45234.8850495197,-1.14272092274079,5,"5 MCH10 RBS0.125",-0.176310598156294,0.233247159073141,14427.6666666667,3475.25
"4700","MCH10","RBS0.125",17100,NA,NA,0.342591661339005,43862.7138245794,-1.07121603273741,5,"5 MCH10 RBS0.125",-1.5246346943781,0.286019560013539,15027,3623
"4701","MCH10","RBS0.125",18000,NA,NA,0.375699998810887,41289.371082684,-0.978964329567273,5,"5 MCH10 RBS0.125",-2.85926971321714,0.36900681268053,15512.4166666667,3764.08333333333
"4702","MCH10","RBS0.125",18900,NA,NA,0.416341663027803,38550.0693907931,-0.876249050452266,5,"5 MCH10 RBS0.125",-3.04366854654547,0.410861116460026,16050,3897.16666666667
"4703","MCH10","RBS0.125",19800,NA,NA,0.467858339349429,35074.3632274498,-0.759589722583276,5,"5 MCH10 RBS0.125",-3.86189573704809,0.466637311475961,16409.8333333333,4009.5
"4704","MCH10","RBS0.125",20700,NA,NA,0.531299985945225,31655.8449932539,-0.632428471978798,5,"5 MCH10 RBS0.125",-3.79835359355102,0.508645002417914,16818.75,4118.91666666667
"4705","MCH10","RBS0.125",21600,NA,NA,0.578333351761103,29515.2728347539,-0.54760484340571,5,"5 MCH10 RBS0.125",-2.37841350944438,0.339294514292352,17069.6666666667,4183.91666666667
"4706","MCH10","RBS0.125",22500,NA,NA,0.623033346608281,27799.7425995825,-0.473155235771152,5,"5 MCH10 RBS0.125",-1.90614470574607,0.297798430538229,17320.1666666667,4249.16666666667
"4707","MCH10","RBS0.125",23400,NA,NA,0.679550006985664,25820.5182149361,-0.386324454300942,5,"5 MCH10 RBS0.125",-2.19913820516259,0.347323125880841,17546.3333333333,4297
"4708","MCH10","RBS0.125",24300,NA,NA,0.744208336497347,23526.9020891022,-0.295434261174084,5,"5 MCH10 RBS0.125",-2.54846236203776,0.363560772507433,17508.9166666667,4302.91666666667
"4709","MCH10","RBS0.125",25200,NA,NA,0.822549992551406,21090.5114061086,-0.195346016972198,5,"5 MCH10 RBS0.125",-2.70710075888171,0.400352976807542,17348,4279.66666666667
"4710","MCH10","RBS0.125",26100,NA,NA,0.849616685261329,20731.8001622291,-0.16296998972623,5,"5 MCH10 RBS0.125",-0.398568048755082,0.129504108983874,17614.0833333333,4337.41666666667
"4711","MCH10","RBS0.125",27000,NA,NA,0.869108350947499,20427.8327099776,-0.140287476854591,5,"5 MCH10 RBS0.125",-0.337741613612747,0.0907300514865541,17754,4357.08333333333
"4712","MCH10","RBS0.125",27900,NA,NA,0.890149982646108,20173.1921774421,-0.116365310626735,5,"5 MCH10 RBS0.125",-0.282933925039441,0.0956886649114243,17957.1666666667,4414.16666666667
"4713","MCH10","RBS0.125",28800,NA,NA,0.910649991904696,19835.7402154977,-0.0935966576271732,5,"5 MCH10 RBS0.125",-0.374946624382606,0.0910746119982481,18063.4166666667,4420.33333333333
"4714","MCH10","RBS0.125",29700,NA,NA,0.932941667735577,19358.6594152625,-0.0694126012730574,5,"5 MCH10 RBS0.125",-0.530089778039178,0.0967362254164633,18060.5,4452.66666666667
"4715","MCH10","RBS0.125",30600,NA,NA,0.952508327240745,19003.3334257228,-0.0486564295095278,5,"5 MCH10 RBS0.125",-0.394806655044126,0.0830246870541183,18100.8333333333,4468.33333333333
"4716","MCH10","RBS0.125",31500,NA,NA,0.964500048508247,18783.9112723263,-0.0361453963426824,5,"5 MCH10 RBS0.125",-0.243802392662724,0.0500441326673817,18117.0833333333,4460.25
"4717","MCH10","RBS0.125",32400,NA,NA,0.97290833418568,18653.0933720386,-0.0274654107041333,5,"5 MCH10 RBS0.125",-0.145353222541926,0.0347199425541963,18147.75,4483.83333333333
"4718","MCH10","RBS0.125",34200,NA,NA,0.979391710211833,18538.207417275,-0.0208236038993906,5,"5 MCH10 RBS0.125",-0.12765106084841,0.026567227218971,18156.1666666667,4457.41666666667
"4719","MCH10","RBS0.125",35100,NA,NA,0.99030830214421,18422.9664915097,-0.00973896802621262,5,"5 MCH10 RBS0.125",-0.128045473072529,0.0443385434927119,18244.4166666667,4470.91666666667
"4720","MCH10","RBS0.125",36000,NA,NA,0.999024970456958,18192.4882134696,-0.000975505193554421,5,"5 MCH10 RBS0.125",-0.256086975600172,0.0350538513306328,18174.75,4483.91666666667
"4721","MCH10","RBS0.125",36900,NA,NA,1.00376667268574,18058.8947211857,0.00375959653763781,5,"5 MCH10 RBS0.125",-0.148437213648778,0.0189404069247689,18126.9166666667,4481.83333333333
"4722","MCH10","RBS0.125",37800,NA,NA,1.00689168957372,18036.696685508,0.00686805042809026,5,"5 MCH10 RBS0.125",-0.0246644840862629,0.0124338155618098,18161,4455.41666666667
"4723","MCH10","RBS0.125",38700,NA,NA,1.00320834169785,17909.6231426121,0.00320320595151431,5,"5 MCH10 RBS0.125",-0.141192825439963,-0.0146593779063038,17967.0833333333,4433.66666666667
"4724","MCH10","RBS0.125",39600,NA,NA,0.99803330997626,17869.1430653995,-0.00196862649794435,5,"5 MCH10 RBS0.125",-0.0449778635695232,-0.0206873297978346,17834,4396
"4725","MCH10","RBS0.125",40500,NA,NA,0.992883360013366,17841.3873976377,-0.00714208405838113,5,"5 MCH10 RBS0.125",-0.0308396308464176,-0.0206938302417471,17714.4166666667,4390
"4726","MCH10","RBS0.125",41400,NA,NA,0.987366661429405,17844.0971879284,-0.0127138177243476,5,"5 MCH10 RBS0.125",0.00301087810070587,-0.0222869346638657,17618.6666666667,4329.25
"4727","MCH10","RBS0.125",42300,NA,NA,0.982558324933052,17693.1820658258,-0.0175955732011373,5,"5 MCH10 RBS0.125",-0.167683469002829,-0.0195270219071589,17384.5833333333,4257.66666666667
"4728","MCH10","RBS0.125",43200,NA,NA,0.977025000378489,17441.0412494379,-0.0232430383430098,5,"5 MCH10 RBS0.125",-0.280156462653225,-0.0225898605674902,17040.3333333333,4208.08333333333
"4729","MCH10","RBS0.25",0,NA,NA,0.0368083361536264,21331.2186508411,-3.30203093354661,5,"5 MCH10 RBS0.25",NA,NA,785.166666666667,195.416666666667
"4730","MCH10","RBS0.25",900,NA,NA,0.0407416708767414,17674.3692106259,-3.20050385584969,5,"5 MCH10 RBS0.25",-4.06316604468357,0.406108310787669,720.083333333333,172.083333333333
"4731","MCH10","RBS0.25",1800,NA,NA,0.0541416611522436,12284.1323886083,-2.9161513127354,5,"5 MCH10 RBS0.25",-5.98915202446399,1.13741017245718,665.083333333333,163.166666666667
"4732","MCH10","RBS0.25",2700,NA,NA,0.0758833282937606,8867.78007498119,-2.57855827228157,5,"5 MCH10 RBS0.25",-3.79594701514127,1.3503721618153,672.916666666667,162.916666666667
"4733","MCH10","RBS0.25",3600,NA,NA,0.10494166923066,6525.84753371973,-2.25435061432578,5,"5 MCH10 RBS0.25",-2.60214726806828,1.29683063182317,684.833333333333,164.666666666667
"4734","MCH10","RBS0.25",4500,NA,NA,0.144383336727818,5009.81172569044,-1.93528345580387,5,"5 MCH10 RBS0.25",-1.68448423114366,1.27626863408763,723.333333333333,174.583333333333
"4735","MCH10","RBS0.25",5400,NA,NA,0.186449999610583,4470.81434740866,-1.67959217444589,5,"5 MCH10 RBS0.25",-0.598885975868648,1.02276512543192,833.583333333333,201.583333333333
"4736","MCH10","RBS0.25",6300,NA,NA,0.231575007239978,4611.89664950868,-1.46285145257797,5,"5 MCH10 RBS0.25",0.156758113444464,0.866962887471679,1068,258
"4737","MCH10","RBS0.25",7200,NA,NA,0.28061665656666,5265.18995015189,-1.27076575253862,5,"5 MCH10 RBS0.25",0.725881445159123,0.768342800157401,1477.5,349.75
"4738","MCH10","RBS0.25",8100,NA,NA,0.333875001718601,6145.51350886305,-1.09698860240457,5,"5 MCH10 RBS0.25",0.978137287456846,0.695108600536195,2051.83333333333,483
"4739","MCH10","RBS0.25",9000,NA,NA,0.394541655356685,6682.43761895426,-0.93003055401271,5,"5 MCH10 RBS0.25",0.596582344545788,0.667832193567462,2636.5,628.166666666667
"4740","MCH10","RBS0.25",9900,NA,NA,0.467458333199223,6901.14983708106,-0.760445061072011,5,"5 MCH10 RBS0.25",0.243013575696445,0.678341971762795,3226,771.583333333333
"4741","MCH10","RBS0.25",10800,NA,NA,0.546950000027815,6822.98808509653,-0.603397888365482,5,"5 MCH10 RBS0.25",-0.0868463910939166,0.628188690826117,3731.83333333333,905.083333333333
"4742","MCH10","RBS0.25",11700,NA,NA,0.603050020212928,6964.32002746709,-0.505755133435054,5,"5 MCH10 RBS0.25",0.157035491522844,0.390571019721711,4199.83333333333,1025.25
"4743","MCH10","RBS0.25",12600,NA,NA,0.661466670533021,6923.75525080171,-0.413295681378229,5,"5 MCH10 RBS0.25",-0.0450719740726456,0.3698378082273,4579.83333333333,1118.58333333333
"4744","MCH10","RBS0.25",13500,NA,NA,0.731699987004201,6639.21928788934,-0.312384702853256,5,"5 MCH10 RBS0.25",-0.316151069902638,0.40364391409989,4857.91666666667,1172.58333333333
"4745","MCH10","RBS0.25",14400,NA,NA,0.812491664662957,6003.03594337789,-0.207649623707228,5,"5 MCH10 RBS0.25",-0.706870382790499,0.418940316584116,4877.41666666667,1191.33333333333
"4746","MCH10","RBS0.25",15300,NA,NA,0.850683319071929,6008.30714800286,-0.161715347665653,5,"5 MCH10 RBS0.25",0.00585689402774531,0.183737104166297,5111.16666666667,1238.33333333333
"4747","MCH10","RBS0.25",16200,NA,NA,0.876249988252918,6034.42708993276,-0.132103854039422,5,"5 MCH10 RBS0.25",0.0290221576998839,0.118445974504923,5287.66666666667,1289.25
"4748","MCH10","RBS0.25",17100,NA,NA,0.900741699462136,6051.67941403732,-0.10453674453696,5,"5 MCH10 RBS0.25",0.0191692490050749,0.110268438009852,5451,1333.5
"4749","MCH10","RBS0.25",18000,NA,NA,0.922099994495511,6107.7070819721,-0.0811016074065556,5,"5 MCH10 RBS0.25",0.0622529643719736,0.0937405485216158,5631.91666666667,1370.58333333333
"4750","MCH10","RBS0.25",18900,NA,NA,0.945341617489854,6100.9691029094,-0.0562089168245085,5,"5 MCH10 RBS0.25",-0.00748664340299709,0.0995707623281884,5767.5,1414.66666666667
"4751","MCH10","RBS0.25",19800,NA,NA,0.962558294336001,6108.02833234018,-0.0381606491103191,5,"5 MCH10 RBS0.25",0.00784358825642105,0.0721930708567577,5879.33333333333,1456
"4752","MCH10","RBS0.25",20700,NA,NA,0.974300004541874,6186.23624335717,-0.0260360098891624,5,"5 MCH10 RBS0.25",0.0868976789077705,0.0484985568846266,6027.25,1488.91666666667
"4753","MCH10","RBS0.25",21600,NA,NA,0.983983371406794,6269.58426934254,-0.0161462810495087,5,"5 MCH10 RBS0.25",0.0926089177615126,0.0395589153586148,6169.16666666667,1514.91666666667
"4754","MCH10","RBS0.25",22500,NA,NA,0.99753332324326,6276.14789480063,-0.00246972401595113,5,"5 MCH10 RBS0.25",0.00729291717566209,0.0547062281342304,6260.66666666667,1544.66666666667
"4755","MCH10","RBS0.25",23400,NA,NA,1.01130001246929,6396.05780043412,0.0112366442559507,5,"5 MCH10 RBS0.25",0.13323322848165,0.0548254730876073,6468.33333333333,1580.5
"4756","MCH10","RBS0.25",24300,NA,NA,1.02710831227402,6397.49147012417,0.0267473901118139,5,"5 MCH10 RBS0.25",0.0015929663222788,0.0620429834234529,6570.91666666667,1618.41666666667
"4757","MCH10","RBS0.25",25200,NA,NA,1.03465002154311,6379.93511096157,0.0340632260973362,5,"5 MCH10 RBS0.25",-0.0195070657362228,0.0292633439420891,6601,1632.66666666667
"4758","MCH10","RBS0.25",26100,NA,NA,1.03896669422587,6542.15709811355,0.0382266559977811,5,"5 MCH10 RBS0.25",0.180246652391096,0.0166537196017797,6797.08333333333,1671.41666666667
"4759","MCH10","RBS0.25",27000,NA,NA,1.04170835204422,6578.6167371624,0.0408620116820136,5,"5 MCH10 RBS0.25",0.0405107100542753,0.0105414227369298,6853,1691.08333333333
"4760","MCH10","RBS0.25",27900,NA,NA,1.04269999451935,6609.44346685595,0.0418134975572033,5,"5 MCH10 RBS0.25",0.0342519218817152,0.003805943500759,6891.66666666667,1687.66666666667
"4761","MCH10","RBS0.25",28800,NA,NA,1.04415003148218,6584.70187172906,0.0432031874516603,5,"5 MCH10 RBS0.25",-0.0274906612520944,0.00555875957782803,6875.41666666667,1710.83333333333
"4762","MCH10","RBS0.25",29700,NA,NA,1.04474168270826,6596.84600899047,0.0437696612787962,5,"5 MCH10 RBS0.25",0.0134934858460161,0.00226589530854329,6892,1691.66666666667
"4763","MCH10","RBS0.25",30600,NA,NA,1.04530834841232,6609.85186220668,0.0443119121431287,5,"5 MCH10 RBS0.25",0.0144509480180093,0.00216900345733034,6909.33333333333,1697.83333333333
"4764","MCH10","RBS0.25",31500,NA,NA,1.04415003334483,6590.12892169385,0.0432031892355468,5,"5 MCH10 RBS0.25",-0.0219143783475879,-0.00443489163032762,6881.08333333333,1692.75
"4765","MCH10","RBS0.25",32400,NA,NA,1.04290838663777,6546.83583666633,0.0420133357636379,5,"5 MCH10 RBS0.25",-0.0481034278083583,-0.00475941388763573,6827.75,1696.33333333333
"4766","MCH10","RBS0.25",34200,NA,NA,1.04079164688786,6555.74695191788,0.0399816225189436,5,"5 MCH10 RBS0.25",0.00990123916838456,-0.00812685297877705,6823.16666666667,1683.91666666667
"4767","MCH10","RBS0.25",35100,NA,NA,1.04005833218495,6582.7237327004,0.0392768002197479,5,"5 MCH10 RBS0.25",0.0299742008694658,-0.00281928919678282,6846.41666666667,1689.41666666667
"4768","MCH10","RBS0.25",36000,NA,NA,1.03827498666942,6567.38348467123,0.0375606693787232,5,"5 MCH10 RBS0.25",-0.0170447200324058,-0.00686452336409915,6818.75,1679.91666666667
