time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
3600.0,E2,0.01875,GFP10,RBS0.25,37.16666666666667,0.08380833826959133,GFP,1420.1666666666665,8.25
3600.0,E3,0.01875,GFP25,RBS4,37.16666666666667,0.06710833869874477,GFP,2485.1666666666665,16.25
3600.0,E5,0.01875,GFP50,RBS2,37.16666666666667,0.07030833326280117,GFP,4116.166666666667,24.25
3600.0,E8,0.01875,GFP50,RBS2,37.16666666666667,0.063208332285285,GFP,4210.166666666667,25.25
3600.0,E9,0.01875,GFP25,RBS1,37.16666666666667,0.0657083299010992,GFP,2578.1666666666665,16.25
3600.0,E11,0.01875,GFP10,RBS4,37.16666666666667,0.08080833218991756,GFP,1257.1666666666665,8.25
3600.0,F2,0.01875,GFP75,RBS1,37.16666666666667,0.06120832823216915,GFP,3506.1666666666665,22.25
3600.0,F3,0.01875,GFP75,RBS1,37.16666666666667,0.06170833669602871,GFP,3562.1666666666665,21.25
3600.0,F5,0.01875,GFP25,RBS0.25,37.16666666666667,0.07820833288133144,GFP,2925.1666666666665,17.25
3600.0,F6,0.01875,GFP50,RBS1,37.16666666666667,0.07710832916200161,GFP,3422.1666666666665,20.25
3600.0,F8,0.01875,GFP75,RBS4,37.16666666666667,0.0640083309262991,GFP,2855.1666666666665,16.25
3600.0,F9,0.01875,GFP10,RBS0.5,37.16666666666667,0.08380833826959133,GFP,1799.1666666666665,11.25
3600.0,F10,0.01875,GFP75,RBS0.25,37.16666666666667,0.06960833631455898,GFP,3639.1666666666665,23.25
3600.0,F11,0.01875,GFP75,RBS0.5,37.16666666666667,0.07550833187997341,GFP,3056.1666666666665,18.25
3600.0,G3,0.01875,GFP50,RBS4,37.16666666666667,0.07030833326280117,GFP,3770.1666666666665,23.25
3600.0,G4,0.01875,GFP75,RBS0.5,37.16666666666667,0.08310832642018795,GFP,2199.1666666666665,13.25
3600.0,G5,0.01875,GFP50,RBS1,37.16666666666667,0.07810833118855953,GFP,3407.1666666666665,19.25
3600.0,G6,0.01875,GFP50,RBS0.5,37.16666666666667,0.07510834001004696,GFP,3739.1666666666665,24.25
3600.0,G7,0.01875,GFP10,RBS2,37.16666666666667,0.07360832951962948,GFP,3135.1666666666665,19.25
3600.0,G8,0.01875,GFP25,RBS0.125,37.16666666666667,0.07580833695828915,GFP,2783.1666666666665,18.25
3600.0,G9,0.01875,GFP75,RBS0.125,37.16666666666667,0.07260832749307156,GFP,3263.1666666666665,19.25
3600.0,G10,0.01875,GFP50,RBS4,37.16666666666667,0.06700833700597286,GFP,3240.1666666666665,20.25
